id,submitdate,lastpage,startlanguage,startdate,datestamp,Country,Country[other],Discipline[A2],Discipline[A3],Discipline[A4],Discipline[A6],Discipline[A1],Discipline[A5],Discipline[other],Gender,CareerStatus,CareerStatus[other],Institution,Institution[other],NPublishedCor,PDepositedCor,CorSomeComparison[A1],CorSomeComparison[A2],CorSomeComparison[A3],CorSomeComparison[A4],CorSomeComparison[A5],CorSomeComparison[A6],CorSomeDeposited[A1],CorSomeDeposited[A2],CorSomeDeposited[A3],CorSomeDeposited[A4],CorSomeDeposited[A5],CorSomeDeposited[A6],CorSomeDeposited[A7],CorSomeDeposited[A8],CorSomeDeposited[A9],CorSomeDeposited[A10],CorSomeDeposited[A11],CorSomeDeposited[A12],CorSomeDeposited[A13],CorAllDeposited[A1],CorAllDeposited[A2],CorAllDeposited[A3],CorAllDeposited[A4],CorAllDeposited[A5],CorAllDeposited[A6],CorAllDeposited[A7],CorAllDeposited[A8],CorAllDeposited[A9],CorAllDeposited[A10],CorAllDeposited[A11],CorAllDeposited[A12],CorAllDeposited[A13],CorSomeNotDeposited[A1],CorSomeNotDeposited[A2],CorSomeNotDeposited[A3],CorSomeNotDeposited[A4],CorSomeNotDeposited[A5],CorSomeNotDeposited[A6],CorSomeNotDeposited[A7],CorSomeNotDeposited[A8],CorSomeNotDeposited[A9],CorNoneNotDeposited[A1],CorNoneNotDeposited[A2],CorNoneNotDeposited[A3],CorNoneNotDeposited[A4],CorNoneNotDeposited[A5],CorNoneNotDeposited[A6],CorNoneNotDeposited[A7],CorNoneNotDeposited[A8],CorNoneNotDeposited[A9],interviewtime,groupTime1264,CountryTime,DisciplineTime,GenderTime,CareerStatusTime,InstitutionTime,groupTime1262,NPublishedCorTime,PDepositedCorTime,groupTime1263,CorSomeComparisonTime,CorComparisonFreeTime,CorSomeDepositedTime,CorAllDepositedTime,CorDepositedFreeTime,CorSomeNotDepositedTime,CorNoneNotDepositedTime,CorNotDepositedFreeTime,groupTime1265,FeedbackSurveyTime,FollowUpParticipantTime,FollowUpEmailTime
183,2020-12-04 01:29:05,4.0,en,2020-12-04 01:26:20,2020-12-04 01:29:05,China,,No,No,No,No,No,No,Mechanical Engineering,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Disagree,Disagree,Neutral,166.06,59.12,,,,,,21.09,,,62.19,,,,,,,,,23.66,,,
184,2020-12-04 01:33:05,4.0,en,2020-12-04 01:29:12,2020-12-04 01:33:05,China,,No,No,No,No,No,No,Atmospheric Science,Male,Professor,,University,,21+,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,,,,,,,,,,,,,,,,,,,234.92,64.48,,,,,,24.07,,,133.69,,,,,,,,,12.68,,,
185,2020-12-04 01:50:33,4.0,en,2020-12-04 01:40:46,2020-12-04 01:50:33,Australia,,No,No,No,No,No,No,Biogeochemistry,Female,Other,Lecturer,University,,11-20,Some of these articles were also deposited as preprints*,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Disagree,Disagree,Strongly disagree,Agree,Neutral,Disagree,Strongly agree,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,589.19,56.85,,,,,,72.4,,,435.75,,,,,,,,,24.19,,,
186,2020-12-04 01:58:48,4.0,en,2020-12-04 01:53:53,2020-12-04 01:58:48,Republic of Korea,,No,No,Yes,No,No,No,,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,Disagree,Disagree,297.45,37.31,,,,,,203.91,,,49.94,,,,,,,,,6.29,,,
187,2020-12-04 02:56:19,4.0,en,2020-12-04 02:48:15,2020-12-04 02:56:19,Other,Taiwan,No,No,No,No,Yes,No,,Male,Professor,,Non-university research institution,,3-5,Some of these articles were also deposited as preprints*,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,486.84,226.94,,,,,,48.53,,,171.66,,,,,,,,,39.71,,,
188,2020-12-04 03:03:42,4.0,en,2020-12-04 02:54:26,2020-12-04 03:03:42,Japan,,No,No,No,No,No,No,Space Physics,Male,Assistant Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Disagree,,,,,,,,,,559.18,137.73,,,,,,109.72,,,294.9,,,,,,,,,16.83,,,
189,2020-12-04 03:02:47,4.0,en,2020-12-04 02:55:40,2020-12-04 03:02:47,Brazil,,No,Yes,No,No,No,No,Zoology,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Neutral,429.1,60.25,,,,,,142.84,,,106.1,,,,,,,,,119.91,,,
190,2020-12-04 03:09:05,4.0,en,2020-12-04 03:05:21,2020-12-04 03:09:05,China,,No,No,No,No,No,No,fluvial geology and geomorphology,Male,Professor,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Disagree,226.05,68.87,,,,,,30.1,,,95.5,,,,,,,,,31.58,,,
191,2020-12-04 03:45:08,4.0,en,2020-12-04 03:43:40,2020-12-04 03:45:08,Viet Nam,,No,Yes,Yes,Yes,No,No,,Male,Assistant Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,89.49,33.04,,,,,,26.58,,,25.63,,,,,,,,,4.24,,,
192,2020-12-04 03:46:05,4.0,en,2020-12-04 03:44:29,2020-12-04 03:46:05,Australia,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,98.56,38.66,,,,,,14.28,,,35.81,,,,,,,,,9.81,,,
193,2020-12-04 04:30:45,4.0,en,2020-12-04 04:26:04,2020-12-04 04:30:45,Australia,,No,Yes,No,No,No,No,,Male,Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Strongly disagree,Neutral,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,282.86,25.89,,,,,,26.3,,,200.21,,,,,,,,,30.46,,,
194,2020-12-04 04:34:59,4.0,en,2020-12-04 04:29:15,2020-12-04 04:34:59,Russian Federation,,No,No,No,No,No,No,Atmosphere of Ocean,Male,Professor,,Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Strongly disagree,Strongly agree,Neutral,Strongly disagree,Strongly agree,346.32,108.0,,,,,,59.86,,,170.51,,,,,,,,,7.95,,,
195,,,en,2020-12-04 04:40:10,2020-12-04 04:40:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
196,,,en,2020-12-04 04:45:49,2020-12-04 04:45:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
197,2020-12-04 05:08:06,4.0,en,2020-12-04 05:02:51,2020-12-04 05:08:06,India,,Yes,Yes,No,No,Yes,No,,Female,Other,Senior Scientist,Non-university research institution,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,316.62,126.14,,,,,,60.44,,,83.53,,,,,,,,,46.51,,,
198,2020-12-04 05:11:04,4.0,en,2020-12-04 05:04:28,2020-12-04 05:11:04,India,,No,No,No,No,No,No,Data Assimilation,Male,Other,Scientist,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Neutral,Neutral,Neutral,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,,,,,,,,,,,,,,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Neutral,Disagree,Neutral,Disagree,,,,,,,,,,398.49,63.79,,,,,,65.79,,,252.49,,,,,,,,,16.42,,,
199,2020-12-04 05:47:16,4.0,en,2020-12-04 05:43:20,2020-12-04 05:47:16,Germany,,No,No,No,No,No,No,Mechanical Engineering,Male,PhD student,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,238.42,40.16,,,,,,51.72,,,91.91,,,,,,,,,54.63,,,
200,2020-12-04 06:04:30,4.0,en,2020-12-04 05:56:58,2020-12-04 06:04:30,Tunisia,,No,No,No,No,No,No,Energy,Prefer not to say,Assistant Professor,,University,,11-20,Some of these articles were also deposited as preprints*,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Neutral,Agree,,,,,,,,,,453.69,110.2,,,,,,48.68,,,291.17,,,,,,,,,3.64,,,
201,2020-12-04 06:11:32,4.0,en,2020-12-04 06:02:54,2020-12-04 06:11:32,China,,No,No,No,No,No,Yes,,Male,Professor,,University,,6-10,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Disagree,,,,,,,,,,,,,,Neutral,Agree,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,,,,,,,,,,519.17,108.27,,,,,,48.37,,,310.06,,,,,,,,,52.47,,,
202,,,en,2020-12-04 06:13:21,2020-12-04 06:13:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
203,,2.0,en,2020-12-04 07:25:44,2020-12-04 07:26:47,Lithuania,,No,Yes,No,No,No,No,,Male,Associate Professor,,University,,3-5,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.27,28.49,,,,,,35.78,,,,,,,,,,,,,,,
204,2020-12-04 07:33:53,4.0,en,2020-12-04 07:31:01,2020-12-04 07:33:53,Russian Federation,,No,No,Yes,No,No,No,,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,174.47,29.49,,,,,,14.8,,,106.33,,,,,,,,,23.85,,,
205,2020-12-04 07:46:29,4.0,en,2020-12-04 07:41:12,2020-12-04 07:46:29,Senegal,,No,Yes,No,Yes,No,No,,Male,Professor,,University,,11-20,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Strongly agree,Neutral,Strongly agree,,,,,,,,,,,,,,,,,,,319.68,72.95,,,,,,40.5,,,147.92,,,,,,,,,58.31,,,
206,2020-12-04 08:17:44,4.0,en,2020-12-04 08:13:35,2020-12-04 08:17:44,India,,No,Yes,No,No,No,No,Mathematical Ecology,Female,Postdoctoral researcher,,Other,Independent researcher,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,250.35,77.26,,,,,,35.36,,,91.67,,,,,,,,,46.06,,,
207,,,en,2020-12-04 08:18:05,2020-12-04 08:18:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
208,,2.0,en,2020-12-04 08:27:41,2020-12-04 08:28:54,Israel,,No,No,Yes,No,No,No,,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.11,33.05,,,,,,40.06,,,,,,,,,,,,,,,
209,2020-12-04 08:50:52,4.0,en,2020-12-04 08:42:32,2020-12-04 08:50:52,Cameroon,,No,No,No,No,Yes,No,,Male,Assistant Professor,,University,,6-10,Some of these articles were also deposited as preprints*,Strongly disagree,Agree,Agree,Neutral,Strongly agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,Strongly agree,Agree,Agree,Neutral,Neutral,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly disagree,Neutral,Neutral,Neutral,,,,,,,,,,501.92,55.01,,,,,,148.85,,,265.77,,,,,,,,,32.29,,,
210,2020-12-04 08:50:22,4.0,en,2020-12-04 08:47:26,2020-12-04 08:50:22,France,,No,No,No,Yes,No,No,Statistical science,Male,Other,Research engineer,Non-university research institution,,3-5,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Strongly agree,Agree,Neutral,Disagree,Disagree,Disagree,,,,,,,,,,,,,,,,,,,177.31,77.3,,,,,,20.65,,,71.33,,,,,,,,,8.03,,,
211,,-1.0,en,2020-12-04 08:54:34,2020-12-04 08:55:35,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52,61.52,,,,,,,,,,,,,,,,,,,,,
212,2020-12-04 09:01:05,4.0,en,2020-12-04 08:56:54,2020-12-04 09:01:05,Norway,,No,No,No,No,No,No,Marine management,Female,Business or industry professional,,Business or industry,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,251.74,45.18,,,,,,120.28,,,78.03,,,,,,,,,8.25,,,
213,,,en,2020-12-04 09:24:01,2020-12-04 09:24:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
214,2020-12-04 09:26:44,4.0,en,2020-12-04 09:24:36,2020-12-04 09:26:44,Norway,,No,No,No,Yes,No,No,,Male,Business or industry professional,,Business or industry,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Strongly disagree,Agree,Strongly disagree,Neutral,Neutral,Strongly disagree,Neutral,130.9,35.58,,,,,,23.66,,,59.83,,,,,,,,,11.83,,,
215,2020-12-04 09:32:32,4.0,en,2020-12-04 09:29:09,2020-12-04 09:32:32,Austria,,No,No,No,No,No,No,Engineering,Prefer not to say,Professor,,University,,11-20,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Neutral,,,,,,,,,,,,,,,,,,,204.94,46.17,,,,,,28.52,,,104.65,,,,,,,,,25.6,,,
216,2020-12-04 09:38:32,4.0,en,2020-12-04 09:34:43,2020-12-04 09:38:32,Other,Taiwan,No,No,No,Yes,No,No,,Male,Professor,,University,,21+,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,230.39,77.38,,,,,,30.41,,,98.54,,,,,,,,,24.06,,,
217,2020-12-04 10:07:08,4.0,en,2020-12-04 09:52:32,2020-12-04 10:07:08,Iran (Islamic Republic of),,No,No,No,No,No,No,Civil Engineering,Male,Associate Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,877.33,742.06,,,,,,32.88,,,61.23,,,,,,,,,41.16,,,
219,,2.0,en,2020-12-04 10:15:29,2020-12-04 10:16:54,the United Kingdom of Great Britain and Northern Ireland,,No,No,No,No,Yes,No,,Male,Other,Senior Lecturer,University,,3-5,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.03,51.83,,,,,,34.2,,,,,,,,,,,,,,,
220,2020-12-04 10:43:01,4.0,en,2020-12-04 10:34:16,2020-12-04 10:43:01,Italy,,No,No,No,No,No,No,microbial ecology,Female,Other,researcher,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,527.4,79.18,,,,,,161.83,,,244.98,,,,,,,,,41.41,,,
221,2020-12-04 10:55:21,4.0,en,2020-12-04 10:48:17,2020-12-04 10:55:21,Ireland,,No,Yes,No,No,No,No,Marine Pollution,Male,Postdoctoral researcher,,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Neutral,Strongly disagree,425.68,45.83,,,,,,20.43,,,344.31,,,,,,,,,15.11,,,
222,2020-12-04 11:07:06,4.0,en,2020-12-04 11:03:00,2020-12-04 11:07:06,Germany,,No,No,No,No,No,No,Impact Physics,Male,Other,Senior Scientist,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Neutral,Strongly disagree,249.54,80.97,,,,,,75.85,,,80.81,,,,,,,,,11.91,,,
223,2020-12-04 11:20:33,4.0,en,2020-12-04 11:10:50,2020-12-04 11:20:33,Poland,,No,No,No,No,No,No,Coastal engineering,Male,Professor,,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Strongly disagree,Neutral,Strongly disagree,Neutral,Neutral,Disagree,Neutral,583.72,78.23,,,,,,28.93,,,206.02,,,,,,,,,270.54,,,
225,2020-12-04 11:36:16,4.0,en,2020-12-04 11:32:44,2020-12-04 11:36:16,Finland,,No,No,No,No,No,No,Atmospheric Sciences,Male,Postdoctoral researcher,,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Disagree,Neutral,Neutral,215.06,70.75,,,,,,45.08,,,81.93,,,,,,,,,17.3,,,
226,,2.0,en,2020-12-04 11:48:12,2020-12-04 11:50:17,Germany,,No,No,Yes,No,No,No,,Male,Postdoctoral researcher,,Non-university research institution,,3-5,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.04,100.95,,,,,,25.09,,,,,,,,,,,,,,,
227,2020-12-04 11:53:39,4.0,en,2020-12-04 11:49:07,2020-12-04 11:53:39,Germany,,No,No,No,No,No,No,Ship Technology,Male,PhD student,,Non-university research institution,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Disagree,Agree,Strongly disagree,Disagree,Agree,Disagree,Neutral,273.66,65.41,,,,,,64.26,,,97.02,,,,,,,,,46.97,,,
228,2020-12-04 12:31:25,4.0,en,2020-12-04 12:25:23,2020-12-04 12:31:25,Italy,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,363.82,133.5,,,,,,71.41,,,84.0,,,,,,,,,74.91,,,
229,2020-12-04 12:42:19,4.0,en,2020-12-04 12:38:34,2020-12-04 12:42:19,Germany,,No,Yes,No,No,No,No,,Male,Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Agree,Neutral,Agree,Strongly agree,Agree,Agree,Agree,Neutral,Agree,Strongly agree,,,,,,,,,,,,,,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,227.05,29.14,,,,,,13.32,,,177.9,,,,,,,,,6.69,,,
230,2020-12-04 12:55:10,4.0,en,2020-12-04 12:49:09,2020-12-04 12:55:10,Greece,,No,Yes,No,No,No,No,Ethology,Female,Other,unemployed,Non-university research institution,,11-20,Some of these articles were also deposited as preprints*,Neutral,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,Neutral,Neutral,Agree,Disagree,Neutral,Strongly disagree,Disagree,Strongly disagree,Disagree,,,,,,,,,,363.3,79.27,,,,,,26.75,,,229.54,,,,,,,,,27.74,,,
232,,,en,2020-12-04 13:43:22,2020-12-04 13:43:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
233,2020-12-04 14:12:19,4.0,en,2020-12-04 14:00:27,2020-12-04 14:12:19,France,,Yes,No,No,No,No,No,,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Neutral,Disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,,,,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Neutral,Neutral,,,,,,,,,,714.24,33.78,,,,,,59.74,,,381.7,,,,,,,,,239.02,,,
234,,,en,2020-12-04 14:31:11,2020-12-04 14:31:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
235,2020-12-04 16:06:15,4.0,en,2020-12-04 15:59:12,2020-12-04 16:06:15,Germany,,No,No,No,No,No,No,high energetic physics,Male,Other,Scientist,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Agree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,425.53,99.38,,,,,,112.45,,,167.95,,,,,,,,,45.75,,,
236,2020-12-04 16:34:55,4.0,en,2020-12-04 16:29:11,2020-12-04 16:34:55,India,,No,No,No,No,No,No,economics,Female,Associate Professor,,University,,6-10,Some of these articles were also deposited as preprints*,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,,,,,,,,,,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,,,,,,,,,,346.55,60.64,,,,,,43.46,,,220.31,,,,,,,,,22.14,,,
237,2020-12-04 16:58:34,4.0,en,2020-12-04 16:45:50,2020-12-04 16:58:34,United States of America,,No,No,No,Yes,No,No,,Male,Other,Research scientist,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,764.41,89.73,,,,,,101.29,,,465.03,,,,,,,,,108.36,,,
238,2020-12-04 16:54:12,4.0,en,2020-12-04 16:49:27,2020-12-04 16:54:12,Latvia,,No,No,No,No,No,No,Paleolimnology,Male,Associate Professor,,University,,21+,Some of these articles were also deposited as preprints*,Neutral,Agree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,,,,,,,,,,,,,,Agree,Strongly agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,287.38,47.67,,,,,,25.11,,,207.62,,,,,,,,,6.98,,,
239,2020-12-04 18:01:22,4.0,en,2020-12-04 17:59:41,2020-12-04 18:01:22,Italy,,No,No,No,No,No,No,Environmental Chemistry,Male,Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Strongly agree,Neutral,Neutral,101.61,33.36,,,,,,14.97,,,36.03,,,,,,,,,17.25,,,
240,2020-12-04 18:09:11,4.0,en,2020-12-04 18:03:50,2020-12-04 18:09:11,Turkey,,No,No,No,No,No,No,Ocean Engineering,Male,Associate Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Strongly disagree,Neutral,Neutral,Strongly disagree,Disagree,Neutral,323.08,30.89,,,,,,53.02,,,185.93,,,,,,,,,53.24,,,
